code,div_l,div_m,div_s,div_n,name,former_labels,labels
25786,주류,맥주,수입맥주,수입맥주,신세계엘앤비뉴벨지움시트라델릭텐저린아이피에이355ML,1352,103
25787,주류,맥주,수입맥주,수입맥주,인터비어코리아데슈츠와우자355ML,1353,104
25933,주류,전통주,과실주,과실주,농업회사법인고은)선운산뽕와인300ML,1453,105
25938,주류,전통주,사케,사케,젠니혼주류월계관오쵸코사케180ML,1454,106
26022,주류,전통주,고량주,고량주,유한회사금용이과두주125ML,1500,107
26024,주류,맥주,수입맥주,수입맥주,비즈에프엔비코리아비어라오500ML,1502,108
26079,주류,맥주,수입맥주,수입맥주,비어벨트코리아볼파스엔젤맨568ML,1516,109
26080,주류,소주,증류식소주,증류식소주,안동소주일품안동소주21_350ML,1517,110
30054,주류,맥주,국내맥주,국내맥주,하이트)필라이트클린1.6L,1570,111
30143,주류,와인,레드와인,레드와인,옐로우주류따베르넬로비노(레드와인)250ml,1650,112
30144,주류,와인,화이트와인,화이트와인,옐로우주류따베르넬로비노(화이트와인)250ml,1651,113
30154,주류,전통주,과실주,과실주,롯데설중매스파클링300ML,1657,114
30200,주류,맥주,국내맥주,국내맥주,오비맥주카스프레시(병)640ML,1677,115
30201,주류,맥주,국내맥주,국내맥주,롯데칠성음료피츠슈퍼클리어(병)640ml,1678,116
30269,주류,전통주,과실주,과실주,신세계엘앤비)라쿠엔매실주,1702,117
30270,주류,소주,증류식소주,증류식소주,제주소주푸른밤제주소주지픈맛20,1703,118
30271,주류,맥주,수입맥주,수입맥주,빔산토코리아)호로요이화이트샤워,1704,119
30272,주류,전통주,막걸리,막걸리,국순당)국순당막걸리쌀_350ml,1705,120
30273,주류,맥주,수입맥주,수입맥주,인더비어코리아트로픽오브썬더,1706,121
30274,주류,맥주,수입맥주,수입맥주,하이네켄데스페라도스오리지널,1707,122
30275,주류,맥주,수입맥주,수입맥주,신한에프앤비에페스필스너,1708,123
30276,주류,기타주류,칵테일,칵테일,하이트진로써머스비사과,1709,124
30277,주류,전통주,막걸리,막걸리,조은술세종우도땅콩전통주,1710,125
35082,주류,기타주류,보드카,보드카,디아지오코리아)스미노프아이스그린애플향275ML,1784,126
35083,주류,전통주,청주,청주,남경무역)양하대곡125ML,1785,127
35103,주류,맥주,수입맥주,수입맥주,필젠스키프레즈드로이)감브리너스오리지널500ML,1795,128
35104,주류,맥주,수입맥주,수입맥주,인판티나)그레벤슈타이너오리지널500ML,1796,129
35106,주류,기타주류,위스키,위스키,디아지오코리아)조니워커_레드레이블_200ML,1797,130
35367,주류,기타주류,요리주,요리주,롯데미림알콜14_,1934,131
35410,주류,전통주,막걸리,막걸리,지평주조)지평생막걸리옛막걸리,1967,132
35411,주류,전통주,막걸리,막걸리,지평주조)지평생막걸리쌀막걸리,1968,133
35412,주류,와인,스파클링와인,스파클링와인,아영에프비씨)돈루치아노브뤼,1969,134
35421,주류,전통주,막걸리,막걸리,남도탁주)정고집옛날생동동주,1972,135
35423,주류,와인,레드와인,레드와인,아영에프비씨)리얼푸엔테드라이레드,1974,136
35424,주류,와인,레드와인,레드와인,아영에프비씨)리얼푸엔테세미스윗레드,1975,137
35427,주류,와인,스파클링와인,스파클링와인,아영에프비씨)돈루치아노모스카토,1976,138
35610,주류,전통주,과실주,과실주,배상면주가복분자음375ML,2061,139
35611,주류,전통주,과실주,과실주,고창서해안복분자선운330ML,2062,140
35612,주류,전통주,고량주,고량주,수성고량주수성후레쉬250ML,2063,141
35658,주류,전통주,청주,청주,경주법주)화랑,2084,142
35715,주류,와인,레드와인,레드와인,신세계엘앤비)G7까베르네소비뇽,2133,143
35716,주류,맥주,무알콜맥주,무알콜맥주,웰니스)프뤼스포츠,2134,144
35717,주류,맥주,무알콜맥주,무알콜맥주,제이엠기획)마이셀무알콜,2135,145
35718,주류,맥주,수입맥주,수입맥주,신세계엘앤비)발리하이로맨틱나이트라거,2136,146
35719,주류,맥주,수입맥주,수입맥주,오비맥주)산토리프리미엄몰트,2137,147
35720,주류,맥주,수입맥주,수입맥주,인터비어코리아)피어.무비.라이언스,2138,148
35721,주류,맥주,수입맥주,수입맥주,프로스트)이네딧담,2139,149
35722,주류,맥주,수입맥주,수입맥주,피코무역)라이온라거,2140,150
35961,주류,맥주,수입맥주,수입맥주,인디펜던트리쿼코리아)머드쉐이크초코렛향,2303,151
35962,주류,맥주,수입맥주,수입맥주,인디펜던트리쿼코리아)머드쉐이크에스프레소,2304,152
35974,주류,맥주,수입맥주,수입맥주,뮤즈인터내셔날)담레몬,2314,153
35982,주류,소주,증류식소주,증류식소주,안동소주일품)안동소주일품17_,2319,154
36003,주류,맥주,수입맥주,수입맥주,야콥스)웨팅어프라이,2327,155
36004,주류,맥주,수입맥주,수입맥주,비어케이)라오샨맥주,2328,156
36005,주류,맥주,수입맥주,수입맥주,엠즈베버리지)프리미엄에비스,2329,157
40060,주류,맥주,국내맥주,국내맥주,롯데)피츠(캔)355ML,2392,158
40063,주류,맥주,국내맥주,국내맥주,프리미어오비355ml,2395,159
40066,주류,맥주,국내맥주,국내맥주,하이트)필라이트후레쉬(캔)500ML,2398,160
40067,주류,기타주류,칵테일,칵테일,하이트이슬톡톡복숭아355ml,2399,161
40069,주류,맥주,국내맥주,국내맥주,롯데)피츠PET1L,2401,162
40073,주류,맥주,국내맥주,국내맥주,하이트)필라이트후레쉬(PET)1L,2405,163
40081,주류,소주,증류식소주,증류식소주,롯데)진한처음처럼1.8L,2413,164
40082,주류,소주,증류식소주,증류식소주,하이트진로석수2L,2414,165
40111,주류,맥주,수입맥주,수입맥주,오비)구스아일랜드덕덕구스473ML,2442,166
40112,주류,맥주,수입맥주,수입맥주,하이네켄오리지날(캔)330ML,2443,167
40113,주류,맥주,수입맥주,수입맥주,기네스드레프트330ML(캔),2444,168
40114,주류,맥주,수입맥주,수입맥주,산미구엘페일필젠330ML(캔),2445,169
40115,주류,맥주,수입맥주,수입맥주,비어케이)칭따오500ML,2446,170
40116,주류,맥주,수입맥주,수입맥주,기네스드레프트440ML(캔),2447,171
40207,주류,맥주,국내맥주,국내맥주,카스후레쉬큐팩1.6L(PET),2509,172
40209,주류,기타주류,칵테일,칵테일,롯데)순하리깔라만시(병)360ML,2511,173
40217,주류,소주,증류식소주,증류식소주,롯데부드러운처음처럼360ML(PET),2515,174
40218,주류,맥주,국내맥주,국내맥주,롯데)클라우드PET1.6L,2516,175
40219,주류,맥주,국내맥주,국내맥주,롯데칠성음료클라우드생드래프트(병)500ml,2517,176
40220,주류,맥주,국내맥주,국내맥주,롯데칠성음료클라우드오리지널(병)500ml,2518,177
40291,주류,맥주,수입맥주,수입맥주,신세계엘비윌리안벨지안에일,2544,178
40292,주류,맥주,수입맥주,수입맥주,하이트진로크로넨버그1664,2545,179
40293,주류,기타주류,칵테일,칵테일,케이앤알코리아피즈블루베리사이더,2546,180
40294,주류,기타주류,칵테일,칵테일,신세계엘비츄하이스위토나요구르트,2547,181
40295,주류,기타주류,칵테일,칵테일,롯데칠성순하리복숭아맛소다,2548,182
40296,주류,기타주류,칵테일,칵테일,아영에프앤씨미니엠,2549,183
40297,주류,전통주,과실주,과실주,제주와이너리제주감귤술귤로만,2550,184
40298,주류,와인,레드와인,레드와인,신세계엘비레자멜메를로,2551,185
40299,주류,와인,화이트와인,화이트와인,신세계엘비G7샤도네이,2552,186
45078,주류,맥주,수입맥주,수입맥주,크루저복숭아향)275ML,2624,187
45107,주류,맥주,수입맥주,수입맥주,디아지오코리아홉하우스13라거500ML,2634,188
45108,주류,맥주,수입맥주,수입맥주,비어벨트코리아템트세븐500ML,2635,189
45109,주류,맥주,국내맥주,국내맥주,세븐브로이전라병맥주330ML,2636,190
45461,주류,전통주,막걸리,막걸리,우리술)톡쏘는알밤동동,2838,191
45533,주류,맥주,수입맥주,수입맥주,신세계엘앤비)1866블랑쉬,2867,192
45534,주류,맥주,수입맥주,수입맥주,신세계엘앤비)186블론드,2868,193
45535,주류,맥주,국내맥주,국내맥주,제주맥주)제주위트에일,2869,194
45536,주류,맥주,국내맥주,국내맥주,제주맥주)제주펠롱에일,2870,195
45666,주류,전통주,과실주,과실주,산머루)감악산머루,2885,196
45697,주류,맥주,국내맥주,국내맥주,플래티넘크래프트맥주)대한IPA,2904,197
45698,주류,맥주,국내맥주,국내맥주,오비맥주)핸드앤몰트유미의위트에일,2905,198
45699,주류,맥주,수입맥주,수입맥주,에이치비무역)리퍼비인디아페일에일,2906,199
45717,주류,맥주,수입맥주,수입맥주,오비맥주)레페블론드,2910,200
45718,주류,와인,스파클링와인,스파클링와인,비어케이)매그너스쥬시애플,2911,201
45719,주류,맥주,수입맥주,수입맥주,하이트진로)싱하,2912,202
45720,주류,맥주,수입맥주,수입맥주,신세계엘앤비)트롤브루자몽,2913,203
45721,주류,맥주,수입맥주,수입맥주,선인터내셔널)창맥주,2914,204
45722,주류,맥주,무알콜맥주,무알콜맥주,제이엠기획)비트버거드라이브(성인용),2915,205
45723,주류,맥주,수입맥주,수입맥주,하이트진로)파울라너뮌헨라거,2916,206
45724,주류,맥주,국내맥주,국내맥주,마이비어)어쩌라거,2917,207
45725,주류,맥주,수입맥주,수입맥주,산미상사)산미구엘페일필젠,2918,208
45726,주류,맥주,수입맥주,수입맥주,오비맥주)벡스,2919,209
45727,주류,맥주,수입맥주,수입맥주,엠즈베버리지)삿포로프리미엄생맥주,2920,210
45728,주류,와인,스파클링와인,스파클링와인,오비맥주)베이브그리지오위드버블스,2921,211
45729,주류,와인,레드와인,레드와인,오비맥주)베이브레드위드버블스,2922,212
45732,주류,기타주류,칵테일,칵테일,인덜지)쉐이크베이비쉐이크패션후르츠마티니,2925,213
45734,주류,기타주류,칵테일,칵테일,인덜지)올슉업패션후르츠마티니,2927,214
45736,주류,와인,스파클링와인,스파클링와인,오비맥주)베이브로제위드버블스,2929,215
45739,주류,기타주류,칵테일,칵테일,크리스터파카하드셀처믹스베리,2932,216
45740,주류,맥주,수입맥주,수입맥주,라사그라코리아)머피스아이리쉬스타우트,2933,217
45741,주류,맥주,무알콜맥주,무알콜맥주,비어케이)칭따오논알콜릭,2934,218
45742,주류,맥주,수입맥주,수입맥주,선인터내셔널)앵그리오처드크리슾애플,2935,219
45743,주류,맥주,수입맥주,수입맥주,사케마루)진달래맥주,2936,220
45747,주류,와인,레드와인,레드와인,케이비씨)듀체스드부르고뉴,2940,221
45748,주류,맥주,수입맥주,수입맥주,체트온)린데만스,2941,222
45749,주류,와인,레드와인,레드와인,아영에프비씨)푸두카베르네소비뇽쉬라즈,2942,223
45751,주류,와인,스파클링와인,스파클링와인,체트온)린데만스크릭(체리),2944,224
45970,주류,소주,증류식소주,증류식소주,금복주)소주왕금복주,3078,225
46049,주류,전통주,청주,청주,배상면주가)보리아락21,3134,226
50051,주류,맥주,국내맥주,국내맥주,테라(캔)500ML,3213,227
50052,주류,맥주,국내맥주,국내맥주,오비맥주)프리미어오비,3214,228
50053,주류,맥주,국내맥주,국내맥주,오비라거뉴트로(캔)355ML,3215,229
50118,주류,맥주,국내맥주,국내맥주,오비)필굿세븐(캔)355ML,3277,230
50119,주류,맥주,국내맥주,국내맥주,카스레드6.9_(캔),3278,231
50120,주류,맥주,수입맥주,수입맥주,사쿠오리지널(캔)500ML,3279,232
50121,주류,맥주,수입맥주,수입맥주,오비)버드와이저(캔)740ML,3280,233
50122,주류,맥주,국내맥주,국내맥주,크로크리얼프레시(캔)500ML,3281,234
50124,주류,기타주류,샴페인,샴페인,무학주류)메종장베퀴,3283,235
50125,주류,와인,화이트와인,화이트와인,옐로우주류)타베르넬로비앙코프리잔테750ML,3284,236
50126,주류,와인,로제와인,로제와인,옐로우주류)타베르넬로로사토프리잔테,3285,237
50248,주류,와인,화이트와인,화이트와인,신세계엘앤비라쿠엔화이트,3341,238
50249,주류,와인,스파클링와인,스파클링와인,인덜리버니니,3342,239
50250,주류,와인,레드와인,레드와인,신세계엘앤비지세븐메를로,3343,240
50251,주류,와인,레드와인,레드와인,신세계엘앤비지세븐까베르네소비뇽,3344,241
50252,주류,맥주,국내맥주,국내맥주,제주맥주)제주슬라이스,3345,242
50253,주류,맥주,국내맥주,국내맥주,세븐브로이맥주)맥아_더,3346,243
50254,주류,전통주,막걸리,막걸리,서울장수)월매쌀막걸리,3347,244
50255,주류,맥주,수입맥주,수입맥주,인판티나)그레벤슈타이너오리지널,3348,245
50256,주류,기타주류,칵테일,칵테일,케이앤알코리아피즈애플사이더,3349,246
55081,주류,맥주,수입맥주,수입맥주,비어벨트코리아캐논볼330ML,3414,247
55082,주류,맥주,수입맥주,수입맥주,선인터내셔널사뮤엘아담스레벨아이피에이355ML(병),3415,248
55083,주류,맥주,국내맥주,국내맥주,세븐브로이양평한강에일330ML,3416,249
55084,주류,기타주류,보드카,보드카,인디펜던트코리아케이쥐비보트카위드레몬향330ML,3417,250
55085,주류,맥주,수입맥주,수입맥주,비어벨트코리아울프블랑쉐,3418,251
